Group ID	Poc ortholog	Poc chrom	Poc start	Poc stop	Pow ortholog	Pow chrom	Pow start	Pow stop
OG6_102281	PocGH01_06023000	PocGH01_06_v2	564563	565564	POWCR01_060017800	LT594510	581361	582302
OG6_134716	PocGH01_06023200	PocGH01_06_v2	571986	573326	POWCR01_060018000	LT594510	589136	590416
OG6_145664	PocGH01_06023400	PocGH01_06_v2	584048	585293	POWCR01_060018200	LT594510	601489	602733
OG6_101776	PocGH01_06023500	PocGH01_06_v2	587728	588900	POWCR01_060018300	LT594510	605107	606279
OG6_111165	PocGH01_06023800	PocGH01_06_v2	593457	594242	POWCR01_060018600	LT594510	611232	612020
OG6_532613	PocGH01_06024200	PocGH01_06_v2	601320	602067	POWCR01_060019000	LT594510	619104	620468
OG6_103379	PocGH01_06024300	PocGH01_06_v2	604452	605546	POWCR01_060019100	LT594510	622861	623955
OG6r20_101051	PocGH01_06024400	PocGH01_06_v2	606909	609110	POWCR01_060019200	LT594510	625583	627805
OG6_145843	PocGH01_06024700	PocGH01_06_v2	622973	625738	POWCR01_060019500	LT594510	643046	645712
OG6_104011	PocGH01_06024800	PocGH01_06_v2	627981	628858	POWCR01_060019600	LT594510	648009	648896
OG6_134647	PocGH01_06024900	PocGH01_06_v2	629651	631844	POWCR01_060019700	LT594510	649835	652224
OG6_532389	PocGH01_06025000	PocGH01_06_v2	632339	634996	POWCR01_060019800	LT594510	652684	655387
OG6_107281	PocGH01_06025100	PocGH01_06_v2	635540	638361	POWCR01_060019900	LT594510	655801	658160
OG6_532562	PocGH01_06025300	PocGH01_06_v2	647518	648646	POWCR01_060020100	LT594510	668268	669434
OG6_533554	PocGH01_06025400	PocGH01_06_v2	650068	652344	POWCR01_060020200	LT594510	670875	673154
OG6_100580	PocGH01_06025500	PocGH01_06_v2	652770	655429	POWCR01_060020300	LT594510	673582	676187
OG6_113960	PocGH01_06025600	PocGH01_06_v2	657329	658486	POWCR01_060020400	LT594510	677822	679041
OG6_142216	PocGH01_06025700	PocGH01_06_v2	660595	661623	POWCR01_060020600	LT594510	681042	682070
OG6_102267	PocGH01_06025900	PocGH01_06_v2	665711	667297	POWCR01_060020800	LT594510	686438	688215
OG6_532820	PocGH01_06026000	PocGH01_06_v2	668621	673069	POWCR01_060020900	LT594510	689601	694055
OG6_139490	PocGH01_06026100	PocGH01_06_v2	673739	675796	POWCR01_060021000	LT594510	694698	696392
OG6_100277	PocGH01_06026200	PocGH01_06_v2	677018	681406	POWCR01_060021100	LT594510	697575	702230
OG6_140584	PocGH01_06026300	PocGH01_06_v2	682202	682965	POWCR01_060021300	LT594510	715525	716279
OG6_102528	PocGH01_06026500	PocGH01_06_v2	686298	688307	POWCR01_060021500	LT594510	719501	721513
OG6_102607	PocGH01_06026600	PocGH01_06_v2	688398	691277	POWCR01_060021600	LT594510	721603	724404
OG6_110242	PocGH01_06026700	PocGH01_06_v2	692944	694876	POWCR01_060021700	LT594510	726211	728223
OG6_102420	PocGH01_06026900	PocGH01_06_v2	700595	701872	POWCR01_060022000	LT594510	734218	735649
OG6_101825	PocGH01_06027000	PocGH01_06_v2	705459	707378	POWCR01_060022100	LT594510	739405	741324
OG6_146163	PocGH01_06027100	PocGH01_06_v2	708398	709392	POWCR01_060022200	LT594510	742538	743537
OG6_101181	PocGH01_06027200	PocGH01_06_v2	709982	710617	POWCR01_060022300	LT594510	743917	744552
OG6_533565	PocGH01_06027300	PocGH01_06_v2	711981	713864	POWCR01_060022400	LT594510	745929	747800
OG6_100447	PocGH01_06027400	PocGH01_06_v2	714777	716660	POWCR01_060022500	LT594510	748727	750610
OG6_533368	PocGH01_06027600	PocGH01_06_v2	725187	726122	POWCR01_060022700	LT594510	759455	760390
OG6_149554	PocGH01_06027800	PocGH01_06_v2	728871	731780	POWCR01_060022900	LT594510	763199	765857
OG6_101009	PocGH01_06028000	PocGH01_06_v2	736356	739493	POWCR01_060023100	LT594510	770471	773929
OG6r20_150773	PocGH01_06028100	PocGH01_06_v2	742926	744041	POWCR01_060023200	LT594510	777605	778795
OG6r20_104948	PocGH01_06028500	PocGH01_06_v2	758340	759197	POWCR01_060023600	LT594510	793480	794337
OG6_139513	PocGH01_06028800	PocGH01_06_v2	767230	768324	POWCR01_060023900	LT594510	802447	803534
OG6_533491	PocGH01_06029200	PocGH01_06_v2	786381	792996	POWCR01_060024200	LT594510	821905	828577
OG6_133022	PocGH01_06029300	PocGH01_06_v2	793442	795649	POWCR01_060024300	LT594510	829017	831224
OG6_532947	PocGH01_06029400	PocGH01_06_v2	797111	801068	POWCR01_060024400	LT594510	832771	836762
OG6_100505	PocGH01_06029500	PocGH01_06_v2	802099	803004	POWCR01_060024500	LT594510	837870	838775
OG6_533657	PocGH01_06029600	PocGH01_06_v2	806307	809515	POWCR01_060024600	LT594510	841827	845042
OG6_100232	PocGH01_06029700	PocGH01_06_v2	812273	814432	POWCR01_060024700	LT594510	847902	850061
OG6_100822	PocGH01_06029800	PocGH01_06_v2	815823	819065	POWCR01_060024800	LT594510	851628	855000
OG6_103598	PocGH01_06029900	PocGH01_06_v2	820560	821205	POWCR01_060024900	LT594510	856533	857206
OG6_104391	PocGH01_06030000	PocGH01_06_v2	821415	827469	POWCR01_060025000	LT594510	857416	863746
OG6_533134	PocGH01_06030100	PocGH01_06_v2	828137	829659	POWCR01_060025100	LT594510	864420	865945
OG6_135490	PocGH01_06030200	PocGH01_06_v2	830868	832035	POWCR01_060025200	LT594510	867272	868462
OG6_533666	PocGH01_06030300	PocGH01_06_v2	832560	835295	POWCR01_060025300	LT594510	868983	871721
OG6_112431	PocGH01_06030500	PocGH01_06_v2	836598	839044	POWCR01_060025400	LT594510	873035	875472
OG6_533117	PocGH01_07010300	PocGH01_07_v2	23744	24022	POWCR01_070005300	LT594511	29465	29743
OG6_139423	PocGH01_07010400	PocGH01_07_v2	25586	26080	POWCR01_070005400	LT594511	31314	31808
OG6_101272	PocGH01_07010500	PocGH01_07_v2	26853	27639	POWCR01_070005500	LT594511	32593	33383
OG6_101358	PocGH01_07010600	PocGH01_07_v2	29908	32285	POWCR01_070005600	LT594511	35665	38070
OG6r20_102098	PocGH01_07010700	PocGH01_07_v2	37070	47149	POWCR01_070005700	LT594511	43030	53148
OG6_105684	PocGH01_07010800	PocGH01_07_v2	49123	56447	POWCR01_070005800	LT594511	55167	62476
OG6_532870	PocGH01_07010900	PocGH01_07_v2	60876	64913	POWCR01_070005900	LT594511	66940	70968
OG6_151783	PocGH01_07011000	PocGH01_07_v2	66532	71235	POWCR01_070006000	LT594511	72613	77442
OG6_533129	PocGH01_07011200	PocGH01_07_v2	78040	82827	POWCR01_070006200	LT594511	84244	89035
OG6_100702	PocGH01_07011300	PocGH01_07_v2	84124	85106	POWCR01_070006300	LT594511	90674	91682
OG6_114984	PocGH01_07011400	PocGH01_07_v2	86141	87289	POWCR01_070006400	LT594511	92657	93805
OG6_104838	PocGH01_07011500	PocGH01_07_v2	88662	93393	POWCR01_070006500	LT594511	95184	99941
OG6_130916	PocGH01_07011600	PocGH01_07_v2	95958	96951	POWCR01_070006600	LT594511	102476	103493
OG6_170774	PocGH01_07011700	PocGH01_07_v2	97535	105770	POWCR01_070006700	LT594511	104073	112432
OG6_102447	PocGH01_07011800	PocGH01_07_v2	106938	107495	POWCR01_070006800	LT594511	113617	114174
OG6_102908	PocGH01_07011900	PocGH01_07_v2	109077	109611	POWCR01_070006900	LT594511	115775	116309
OG6_103534	PocGH01_07012100	PocGH01_07_v2	118450	119189	POWCR01_070007100	LT594511	125518	126253
OG6_127453	PocGH01_07012200	PocGH01_07_v2	122466	124244	POWCR01_070007200	LT594511	129506	131290
OG6_100289	PocGH01_07012300	PocGH01_07_v2	124998	131800	POWCR01_070007300	LT594511	132021	138701
OG6_139438	PocGH01_07012400	PocGH01_07_v2	133567	134448	POWCR01_070007400	LT594511	140698	141579
OG6_121194	PocGH01_07012500	PocGH01_07_v2	135835	141988	POWCR01_070007500	LT594511	142976	149146
OG6_101882	PocGH01_07012600	PocGH01_07_v2	144718	148116	POWCR01_070007600	LT594511	151882	155280
OG6_532607	PocGH01_07012800	PocGH01_07_v2	170173	174198	POWCR01_070007800	LT594511	177542	181620
OG6_179337	PocGH01_07012900	PocGH01_07_v2	177674	178387	POWCR01_070007900	LT594511	185179	185892
OG6_104139	PocGH01_07013000	PocGH01_07_v2	180281	183962	POWCR01_070008000	LT594511	187770	191523
OG6_102211	PocGH01_07013100	PocGH01_07_v2	184215	187236	POWCR01_070008100	LT594511	191778	194718
OG6_141905	PocGH01_07013400	PocGH01_07_v2	203766	210713	POWCR01_070008400	LT594511	211759	218781
OG6_132981	PocGH01_07013500	PocGH01_07_v2	212053	217299	POWCR01_070008500	LT594511	220162	225594
OG6_533303	PocGH01_07013700	PocGH01_07_v2	221265	222761	POWCR01_070008600	LT594511	230234	231712
OG6_107193	PocGH01_07013800	PocGH01_07_v2	224226	225641	POWCR01_070008700	LT594511	233721	235136
OG6_102941	PocGH01_07013900	PocGH01_07_v2	226278	228683	POWCR01_070008800	LT594511	236313	238721
OG6_102008	PocGH01_07014000	PocGH01_07_v2	233030	234301	POWCR01_070008900	LT594511	242752	244005
OG6_532751	PocGH01_07014100	PocGH01_07_v2	235705	237585	POWCR01_070009000	LT594511	245224	247122
OG6_533422	PocGH01_07014300	PocGH01_07_v2	243113	243445	POWCR01_070009100	LT594511	253874	254206
OG6_102852	PocGH01_07014400	PocGH01_07_v2	244434	245219	POWCR01_070009200	LT594511	255197	255982
OG6_533200	PocGH01_07014500	PocGH01_07_v2	246278	246677	POWCR01_070009300	LT594511	257080	257481
OG6_113395	PocGH01_07014700	PocGH01_07_v2	254074	257364	POWCR01_070009500	LT594511	265055	268429
OG6_106089	PocGH01_07014800	PocGH01_07_v2	258257	259120	POWCR01_070009600	LT594511	269385	270215
OG6_106348	PocGH01_07014900	PocGH01_07_v2	260269	262857	POWCR01_070009700	LT594511	271548	274136
OG6_533661	PocGH01_07015000	PocGH01_07_v2	265464	266718	POWCR01_070009800	LT594511	276860	277847
OG6_102936	PocGH01_07015100	PocGH01_07_v2	269609	272683	POWCR01_070009900	LT594511	281020	284224
OG6_104507	PocGH01_07015200	PocGH01_07_v2	273673	274506	POWCR01_070010000	LT594511	285167	286000
OG6_104476	PocGH01_07015300	PocGH01_07_v2	276756	277382	POWCR01_070010100	LT594511	288265	288891
OG6_101584	PocGH01_07015400	PocGH01_07_v2	277899	278898	POWCR01_070010200	LT594511	289434	290312
OG6_533428	PocGH01_07015600	PocGH01_07_v2	283646	285305	POWCR01_070010400	LT594511	295138	296852
OG6_108396	PocGH01_07015800	PocGH01_07_v2	294835	296827	POWCR01_070010600	LT594511	306748	308813
OG6_533012	PocGH01_07015900	PocGH01_07_v2	299258	299842	POWCR01_070010700	LT594511	311152	311736
OG6_102125	PocGH01_07016100	PocGH01_07_v2	310519	312342	POWCR01_070010900	LT594511	322218	324113
OG6_100424	PocGH01_07016200	PocGH01_07_v2	313418	315259	POWCR01_070011000	LT594511	325135	327292
OG6_100689	PocGH01_07016300	PocGH01_07_v2	316185	317850	POWCR01_070011100	LT594511	328215	329693
OG6_107032	PocGH01_07016700	PocGH01_07_v2	329374	330999	POWCR01_070011500	LT594511	342032	343258
OG6_101501	PocGH01_07016800	PocGH01_07_v2	331939	333325	POWCR01_070011600	LT594511	344584	346008
OG6_100417	PocGH01_07016900	PocGH01_07_v2	336192	340166	POWCR01_070011700	LT594511	348952	352944
OG6_105719	PocGH01_07017000	PocGH01_07_v2	342562	344319	POWCR01_070011800	LT594511	355417	357270
OG6_532698	PocGH01_07017100	PocGH01_07_v2	346274	348453	POWCR01_070011900	LT594511	359174	361579
OG6_119641	PocGH01_07017200	PocGH01_07_v2	353528	356956	POWCR01_070012000	LT594511	366434	369862
OG6_102085	PocGH01_07017300	PocGH01_07_v2	359623	360274	POWCR01_070012100	LT594511	372764	373415
OG6_129436	PocGH01_07017500	PocGH01_07_v2	366380	369787	POWCR01_070012300	LT594511	379498	382935
OG6_102412	PocGH01_07017600	PocGH01_07_v2	371055	375697	POWCR01_070012400	LT594511	384254	389004
OG6r20_107437	PocGH01_07017700	PocGH01_07_v2	379258	386890	POWCR01_070012500	LT594511	392684	400294
OG6_215340	PocGH01_07017800	PocGH01_07_v2	388712	390016	POWCR01_070012600	LT594511	402181	403485
OG6_102344	PocGH01_07017900	PocGH01_07_v2	390671	394195	POWCR01_070012700	LT594511	404178	407702
OG6_140262	PocGH01_07018000	PocGH01_07_v2	395570	400049	POWCR01_070012800	LT594511	409067	413623
OG6_139512	PocGH01_07018100	PocGH01_07_v2	401575	403236	POWCR01_070012900	LT594511	415252	417078
OG6_532625	PocGH01_07018200	PocGH01_07_v2	403884	405623	POWCR01_070013000	LT594511	417765	419594
OG6_102391	PocGH01_07018400	PocGH01_07_v2	408452	410245	POWCR01_070013200	LT594511	422559	424353
OG6_103319	PocGH01_07018500	PocGH01_07_v2	412623	415326	POWCR01_070013300	LT594511	426549	429359
OG6_104892	PocGH01_07018700	PocGH01_07_v2	424711	425352	POWCR01_070013500	LT594511	438764	439405
OG6_533464	PocGH01_07018900	PocGH01_07_v2	436946	440581	POWCR01_070013700	LT594511	451057	454894
OG6_167111	PocGH01_07019000	PocGH01_07_v2	442207	443707	POWCR01_070013800	LT594511	456397	457893
OG6r20_103226	PocGH01_07019100	PocGH01_07_v2	446141	447403	POWCR01_070013900	LT594511	460290	461552
OG6_100972	PocGH01_07019200	PocGH01_07_v2	448253	451099	POWCR01_070014000	LT594511	462412	465255
OG6_533061	PocGH01_07019300	PocGH01_07_v2	451405	452259	POWCR01_070014100	LT594511	465547	466491
OG6_533131	PocGH01_07019500	PocGH01_07_v2	457457	462145	POWCR01_070014300	LT594511	471781	476451
OG6_179338	PocGH01_07019700	PocGH01_07_v2	465274	466527	POWCR01_070014500	LT594511	480124	481425
OG6_106376	PocGH01_07019800	PocGH01_07_v2	467918	469385	POWCR01_070014600	LT594511	482780	484260
OG6_103733	PocGH01_07019900	PocGH01_07_v2	472141	474505	POWCR01_070014700	LT594511	486824	489287
OG6_532773	PocGH01_07020000	PocGH01_07_v2	475647	478949	POWCR01_070014800	LT594511	490063	493665
OG6_532845	PocGH01_07020100	PocGH01_07_v2	479587	479943	POWCR01_070014900	LT594511	494286	494666
OG6_102534	PocGH01_07020200	PocGH01_07_v2	480234	481907	POWCR01_070015000	LT594511	494966	496627
OG6_102054	PocGH01_07020300	PocGH01_07_v2	483691	484937	POWCR01_070015100	LT594511	498292	499522
OG6_125522	PocGH01_07020400	PocGH01_07_v2	485723	486823	POWCR01_070015200	LT594511	500364	501539
OG6_532567	PocGH01_07020500	PocGH01_07_v2	487542	490115	POWCR01_070015300	LT594511	502260	505049
OG6_105434	PocGH01_07020700	PocGH01_07_v2	494225	496175	POWCR01_070015500	LT594511	509312	511266
OG6_103533	PocGH01_07020800	PocGH01_07_v2	498014	498654	POWCR01_070015600	LT594511	512972	513620
OG6_112025	PocGH01_07020900	PocGH01_07_v2	499805	501387	POWCR01_070015700	LT594511	514807	516405
OG6_533465	PocGH01_07021000	PocGH01_07_v2	502189	505521	POWCR01_070015800	LT594511	517244	520585
OG6_171460	PocGH01_07021100	PocGH01_07_v2	506450	508120	POWCR01_070015900	LT594511	521801	523474
OG6_532832	PocGH01_07021300	PocGH01_07_v2	511765	514622	POWCR01_070016000	LT594511	527139	530161
OG6_532767	PocGH01_07021500	PocGH01_07_v2	520067	523384	POWCR01_070016200	LT594511	535701	539105
OG6_100894	PocGH01_07021600	PocGH01_07_v2	526364	528159	POWCR01_070016300	LT594511	542377	544255
OG6_100981	PocGH01_07021700	PocGH01_07_v2	530893	533345	POWCR01_070016400	LT594511	547144	549655
OG6_109075	PocGH01_07021800	PocGH01_07_v2	536711	539259	POWCR01_070016500	LT594511	553030	555725
OG6r20_101881	PocGH01_07021900	PocGH01_07_v2	540325	545753	POWCR01_070016600	LT594511	556736	562104
OG6_101618	PocGH01_07022000	PocGH01_07_v2	547491	548025	POWCR01_070016700	LT594511	563879	564419
OG6_124558	PocGH01_07022100	PocGH01_07_v2	550478	551938	POWCR01_070016800	LT594511	566935	568395
OG6_533506	PocGH01_07022300	PocGH01_07_v2	556530	559409	POWCR01_070017000	LT594511	573410	576181
OG6_100512	PocGH01_07022400	PocGH01_07_v2	560213	561802	POWCR01_070017100	LT594511	577127	578716
OG6_533226	PocGH01_07022600	PocGH01_07_v2	567237	568199	POWCR01_070017200	LT594511	584893	585903
OG6_106222	PocGH01_07022800	PocGH01_07_v2	572686	576849	POWCR01_070017400	LT594511	590477	594640
OG6_533682	PocGH01_07022900	PocGH01_07_v2	580166	582232	POWCR01_070017500	LT594511	598091	601487
OG6_139468	PocGH01_07023100	PocGH01_07_v2	584568	585421	POWCR01_070017600	LT594511	602544	603428
OG6_101874	PocGH01_07023200	PocGH01_07_v2	587341	587994	POWCR01_070017700	LT594511	605332	605985
OG6_532721	PocGH01_07023300	PocGH01_07_v2	589612	590082	POWCR01_070017900	LT594511	607609	608082
OG6_107747	PocGH01_07023400	PocGH01_07_v2	591009	595488	POWCR01_070018000	LT594511	608901	613575
OG6_132918	PocGH01_07023500	PocGH01_07_v2	598584	599885	POWCR01_070018100	LT594511	616688	617772
OG6_533330	PocGH01_07023600	PocGH01_07_v2	600902	604689	POWCR01_070018200	LT594511	619129	622977
OG6_533721	PocGH01_07023700	PocGH01_07_v2	605388	607137	POWCR01_070018300	LT594511	623671	625444
OG6_134702	PocGH01_07023900	PocGH01_07_v2	616009	617963	POWCR01_070018500	LT594511	634633	636683
OG6_103983	PocGH01_07024000	PocGH01_07_v2	619722	620387	POWCR01_070018600	LT594511	637708	639216
OG6_112441	PocGH01_07024100	PocGH01_07_v2	622496	623527	POWCR01_070018700	LT594511	641450	642481
OG6_533717	PocGH01_07024200	PocGH01_07_v2	627930	628079	POWCR01_070018800	LT594511	646996	647145
OG6_104054	PocGH01_07024300	PocGH01_07_v2	629682	630503	POWCR01_070018900	LT594511	648794	649618
OG6_194539	PocGH01_07024400	PocGH01_07_v2	630818	636283	POWCR01_070019000	LT594511	649997	655723
OG6_102483	PocGH01_07024500	PocGH01_07_v2	638006	639943	POWCR01_070019100	LT594511	657482	659464
OG6_533373	PocGH01_07024600	PocGH01_07_v2	640904	642048	POWCR01_070019200	LT594511	660361	661517
OG6_130935	PocGH01_07024700	PocGH01_07_v2	643485	644504	POWCR01_070019300	LT594511	662977	663996
OG6r20_102203	PocGH01_07024800	PocGH01_07_v2	646150	650907	POWCR01_070019400	LT594511	665659	670596
OG6_171463	PocGH01_07024900	PocGH01_07_v2	653571	655574	POWCR01_070019500	LT594511	673368	675419
OG6_532469	PocGH01_07025200	PocGH01_07_v2	662455	663780	POWCR01_070019800	LT594511	682394	683719
OG6_101856	PocGH01_07025400	PocGH01_07_v2	670917	672104	POWCR01_070020100	LT594511	691471	692658
OG6_102017	PocGH01_07025500	PocGH01_07_v2	676312	677622	POWCR01_070020200	LT594511	698792	698937
OG6_103242	PocGH01_07025700	PocGH01_07_v2	681432	682623	POWCR01_070020400	LT594511	702997	704260
OG6_145679	PocGH01_07025800	PocGH01_07_v2	684777	690543	POWCR01_070020500	LT594511	706564	712309
OG6_100352	PocGH01_07026000	PocGH01_07_v2	694974	696917	POWCR01_070020600	LT594511	717494	719437
OG6_106301	PocGH01_07026200	PocGH01_07_v2	702927	704186	POWCR01_070020800	LT594511	725549	726808
OG6_102076	PocGH01_07026300	PocGH01_07_v2	707801	710881	POWCR01_070020900	LT594511	730587	733775
OG6_103113	PocGH01_07026400	PocGH01_07_v2	711327	712753	POWCR01_070021000	LT594511	734312	735917
OG6_130921	PocGH01_07026500	PocGH01_07_v2	717893	720341	POWCR01_070021100	LT594511	741128	743517
OG6_118095	PocGH01_07026700	PocGH01_07_v2	726112	727194	POWCR01_070021300	LT594511	749294	750386
OG6_533232	PocGH01_07026800	PocGH01_07_v2	728608	730450	POWCR01_070021400	LT594511	751963	753810
OG6_533727	PocGH01_07026900	PocGH01_07_v2	731378	732775	POWCR01_070021500	LT594511	754994	756388
OG6_101083	PocGH01_07027100	PocGH01_07_v2	735846	736577	POWCR01_070021800	LT594511	759781	760512
OG6_100646	PocGH01_07027200	PocGH01_07_v2	737288	740606	POWCR01_070021900	LT594511	761347	764608
OG6_110457	PocGH01_07027400	PocGH01_07_v2	754631	756208	POWCR01_070022100	LT594511	778681	780276
OG6_102596	PocGH01_07027500	PocGH01_07_v2	757184	759377	POWCR01_070022200	LT594511	781281	783401
OG6_138294	PocGH01_07027600	PocGH01_07_v2	760219	763041	POWCR01_070022300	LT594511	784333	787164
OG6_532649	PocGH01_07027700	PocGH01_07_v2	764563	765516	POWCR01_070022400	LT594511	788713	789709
OG6_532886	PocGH01_07027800	PocGH01_07_v2	766582	771093	POWCR01_070022500	LT594511	790762	795345
OG6_146119	PocGH01_07027900	PocGH01_07_v2	773311	773694	POWCR01_070022600	LT594511	797588	798604
OG6_532717	PocGH01_07028000	PocGH01_07_v2	774557	778180	POWCR01_070022700	LT594511	799873	803496
OG6_533343	PocGH01_07028100	PocGH01_07_v2	779928	781496	POWCR01_070022800	LT594511	805474	807042
OG6_100534	PocGH01_07028200	PocGH01_07_v2	783179	784711	POWCR01_070022900	LT594511	808887	810419
OG6_146103	PocGH01_07028300	PocGH01_07_v2	786442	788281	POWCR01_070023000	LT594511	812236	814092
OG6_101758	PocGH01_07028400	PocGH01_07_v2	788469	789953	POWCR01_070023100	LT594511	814290	815924
OG6_532894	PocGH01_07028500	PocGH01_07_v2	792405	793886	POWCR01_070023200	LT594511	818243	819278
OG6_121363	PocGH01_07028800	PocGH01_07_v2	804723	805720	POWCR01_070023500	LT594511	830616	831612
OG6_532455	PocGH01_07028900	PocGH01_07_v2	806240	807502	POWCR01_070023600	LT594511	832057	833319
OG6_146168	PocGH01_07029100	PocGH01_07_v2	815005	817152	POWCR01_070023800	LT594511	840771	842706
OG6_102467	PocGH01_07029200	PocGH01_07_v2	817866	819265	POWCR01_070023900	LT594511	843781	845126
OG6_532328	PocGH01_07029300	PocGH01_07_v2	820814	821614	POWCR01_070024000	LT594511	846626	847438
OG6_104441	PocGH01_07029400	PocGH01_07_v2	822519	826227	POWCR01_070024100	LT594511	848143	851971
OG6_105034	PocGH01_07029500	PocGH01_07_v2	829147	834567	POWCR01_070024200	LT594511	854802	860056
OG6_100388	PocGH01_07029600	PocGH01_07_v2	837406	838614	POWCR01_070024300	LT594511	862871	864079
OG6_215342	PocGH01_07029700	PocGH01_07_v2	839964	842842	POWCR01_070024400	LT594511	865540	868388
OG6_100440	PocGH01_07029900	PocGH01_07_v2	848298	849548	POWCR01_070024600	LT594511	873684	874934
OG6_100656	PocGH01_07030000	PocGH01_07_v2	851224	853323	POWCR01_070024700	LT594511	876637	878766
